Index,B cells,Epithelial cells,Mast cells,Myeloids,Stromal cells,T cells
SMIM11B,0.00060127705,0.005938827,0.0060025034,0.00031084538,0.0048019267,0.00033080467
SMIM12,0.13672906,0.64986056,0.04780415,0.22875702,0.41969654,0.16410719
SMIM13,0.056730304,0.3368612,0.041184317,0.065805644,0.12771904,0.043851547
SMIM14,0.63689333,0.92413354,0.06279986,0.22677538,0.81538457,0.02225989
SMIM15,0.14515981,1.3545643,0.04276228,0.18125011,0.4308836,0.11806539
SMIM17,0.00014490561,0.00011617214,0.017428126,0.0002380696,0.00021745698,6.091198e-05
SMIM19,0.20201449,1.1208234,0.09719416,0.29382473,0.54047287,0.14017095
SMIM2-AS1,0.0009908418,0.12239528,0.0064289705,0.0064287246,0.010841475,0.000267536
SMIM20,0.21168461,1.3127487,0.030331986,0.26413107,0.49471143,0.060688965
SMIM22,0.08746659,5.3623524,0.009329065,0.05828133,0.08561967,0.02254002
SMIM24,0.0013954248,0.56510353,0.006598537,0.003852174,0.0018033192,0.001188145
SMIM3,0.012258571,0.3676111,0.3152223,0.4424186,0.6231686,0.0752578
SMIM4,0.09981048,0.9610217,0.103498384,0.32051814,0.3257057,0.07175357
SMIM5,0.010504768,0.099055715,0.0061266767,0.009321572,0.059611484,0.00020125293
SMIM6,0.0024690372,0.22416593,0.0062956973,0.003382293,0.0040704687,0.00027972576
SMIM7,0.30304962,1.1333704,0.090170085,0.30821046,0.89055264,0.14064908
SMIM8,0.024439486,0.2043911,0.02887335,0.026161738,0.09860732,0.015718637
SMKR1,0.027271464,0.10585787,0.0066595227,0.0006794456,0.0017794383,0.005963453
SMN1,0.017904397,0.08975672,0.0061523174,0.008789929,0.04192648,0.008447894
SMN2,0.012227021,0.063608736,0.006394807,0.006374674,0.027305424,0.005447633
SMNDC1,0.101497225,0.43046656,0.1090092,0.11873255,0.20733975,0.08173818
SMO,0.000458834,0.007351856,0.006626765,0.0008200446,0.064434074,6.27993e-05
SMOC1,0.07395613,0.1560313,0.009292984,0.0029979825,0.019051354,0.0001133692
SMOC2,0.0035470314,0.40147173,0.0072070803,0.003138352,0.37694985,0.00043440028
SMOX,0.03671195,0.4779066,0.01866606,0.22519091,0.24171858,0.015304328
SMPD1,0.10920057,0.1882908,0.017906873,0.075717404,0.38568735,0.06201373
SMPD2,0.07702572,0.31214347,0.008865518,0.048831444,0.05929614,0.024060866
SMPD3,0.008434406,0.12522896,0.0063306177,0.05610014,0.0028762333,0.0017403417
SMPD4,0.04594035,0.3572543,0.005775173,0.038443014,0.12811321,0.028019512
SMPDL3A,0.012632189,0.22339778,0.018154975,0.22543378,0.48620147,0.0008039064
SMPDL3B,0.11622513,0.32726204,0.0061249374,0.0022470145,0.004960106,0.0003335716
SMPX,0.00040686695,0.053752746,0.008198548,0.00024145017,0.00027568298,6.5462336e-05
SMS,0.13518941,3.611442,0.040934086,0.98809946,0.6283597,0.17630677
SMTN,0.023485022,0.54281306,0.0064735096,0.017759297,0.68696314,0.0046200673
SMTNL2,0.00020344592,0.018276809,0.0071456893,0.00040346495,0.015515345,9.65663e-05
SMU1,0.085836,0.44826388,0.060414866,0.14664626,0.24865451,0.090272956
SMUG1,0.08693573,0.60011685,0.008738224,0.09574391,0.22401428,0.025055543
SMURF1,0.008830851,0.28214675,0.014950675,0.028073786,0.098616675,0.006132778
SMURF2,0.03748731,0.23661996,0.041891918,0.087337196,0.27718097,0.042554237
SMYD2,0.06681966,0.59001935,0.018141035,0.08487714,0.19962348,0.040004402
SMYD3,0.052719433,0.3091795,0.28850958,0.022047294,0.2167122,0.031282347
SMYD4,0.014929839,0.048787132,0.009776292,0.02907246,0.17189749,0.009834885
SMYD5,0.012045382,0.12791462,0.014544518,0.0077780792,0.035503063,0.0045278957
SNAI1,0.017295796,0.21940748,0.014988648,0.17855504,0.50626093,0.005548839
SNAI2,0.0021421139,0.003941282,0.0069504087,0.0025742087,0.6791404,9.724366e-05
SNAI3,0.027467888,0.0055048415,0.0074266903,0.013980262,0.00056919665,0.03803558
SNAI3-AS1,0.0060738246,0.008487293,0.007000759,0.0042827907,0.008392904,0.00045952096
SNAP23,0.20321597,0.65740323,0.19000557,0.34757847,0.54727644,0.13296868
SNAP25,0.00027287594,0.0015015119,0.00676928,0.00027081076,0.019164525,7.9922254e-05
SNAP29,0.09791995,0.54627776,0.02987875,0.22508822,0.28101426,0.06415217
SNAP47,0.0955938,0.25150207,0.013935513,0.027145993,0.13782589,0.07912306
SNAP91,0.00014170914,9.471437e-05,0.031777047,0.00018868387,0.00040707176,6.3568084e-05
SNAPC1,0.06107657,0.18595551,0.107287526,0.41292924,0.29963276,0.07603538
SNAPC2,0.04727953,0.2875308,0.030419419,0.08493369,0.30817288,0.039300583
SNAPC3,0.026329448,0.33373088,0.0058037075,0.033142377,0.15871507,0.012233906
SNAPC4,0.009208967,0.116988406,0.006477748,0.01021324,0.02947384,0.006145651
SNAPC5,0.074137576,0.309978,0.022954853,0.0759677,0.23343775,0.05062131
SNAPIN,0.09162365,0.5014448,0.036263842,0.17406155,0.37604162,0.08435254
SNCA,0.0005082357,0.024524262,0.0067655486,0.21027042,0.13026346,0.001120971
SNCAIP,0.00016276173,0.0045703454,0.0068450705,0.0002292653,0.044842944,4.63677e-05
SNCB,0.0001344373,0.00010498036,0.013704889,0.00018615215,0.0007662745,6.210326e-05
SNCG,0.0028003734,0.031205533,0.007302249,0.002287763,0.59103054,0.00020642173
SND1,0.38592735,1.4065717,0.014073814,0.2561916,0.4681512,0.07832807
SND1-IT1,0.09439424,0.19924556,0.018913878,0.04821756,0.07726435,0.021448912
SNED1,0.008174498,0.006210109,0.0064444197,0.00046785775,0.14401253,0.0012278226
SNF8,0.30161235,1.8623192,0.05385529,0.52283674,0.92885906,0.20492153
SNHG10,0.02175736,0.17413543,0.01521597,0.016362013,0.06731775,0.0059241033
SNHG12,0.21122189,0.552276,0.03037324,0.17624806,0.28750023,0.118402995
SNHG15,0.3289863,1.4519849,0.08022264,0.45453873,0.44004193,0.24710831
SNHG18,0.011753491,0.99268323,0.010657581,0.008038496,0.37222603,0.0014861993
SNHG19,0.050925307,0.6582042,0.014157801,0.025839353,0.2009449,0.023268208
SNHG21,0.0329948,0.18544544,0.010300662,0.013828068,0.059557166,0.012546016
SNHG22,0.00018165978,0.0035691164,0.0069530574,0.0002988208,0.0007221783,0.00027888085
SNHG25,0.13580433,1.2592255,0.030270576,0.15365456,0.19937046,0.08898363
SNHG7,0.50365424,3.45647,0.087201335,0.20634961,1.3023682,0.25196028
SNHG8,1.1962179,4.892633,0.389536,0.58022034,1.315327,0.5029657
SNHG9,0.21373641,0.4724208,0.09127138,0.08893865,0.36526725,0.080672845
SNIP1,0.031622052,0.12623705,0.025897594,0.026942216,0.07384225,0.020104
SNN,0.10636187,0.051153786,0.0914428,0.28550822,0.087706424,0.029395556
SNPH,0.00044158057,0.003958836,0.0062565794,0.00019050068,0.017960252,0.0018439228
SNRK,0.05186688,0.20634273,0.025137918,0.049124394,0.33462837,0.08150934
SNRK-AS1,0.00023713568,0.00037183997,0.006873492,0.00018450743,0.001599346,5.5663408e-05
SNRNP200,0.17864475,0.8963622,0.034693293,0.14398,0.3363103,0.203189
SNRNP25,0.20778966,1.0360619,0.042425476,0.29983625,0.25742295,0.075972944
SNRNP27,0.12609804,0.56939197,0.058723826,0.17363489,0.3511881,0.10755668
SNRNP35,0.06513674,0.26218566,0.012823972,0.06017909,0.17157282,0.0865064
SNRNP40,0.08614924,0.6546146,0.060654785,0.11998639,0.3385082,0.10356596
SNRNP48,0.03730901,0.42937732,0.023507847,0.044411305,0.12265242,0.034020472
SNRNP70,0.41274285,1.837189,0.15534537,0.35944653,0.9382179,0.23130365
SNRPA,0.10445799,1.0304639,0.041158162,0.13711467,0.33136517,0.08062892
SNRPA1,0.19975354,1.8500924,0.100289546,0.1957304,0.42814195,0.16273165
SNRPB,0.907905,10.302748,0.53451544,1.1572391,2.1546893,0.9210146
SNRPB2,0.5047641,3.9756646,0.3771433,0.67653507,1.3487082,0.5438319
SNRPC,0.3632615,2.6228943,0.122709446,0.4386424,0.6775775,0.25677976
SNRPD1,0.5419771,4.456199,0.26650468,0.6500641,1.334184,0.4457222
SNRPD2,1.4776736,8.803096,1.0023363,1.4248788,3.0130072,1.3139465
SNRPD3,0.32852212,2.6842713,0.151567,0.56503606,1.0541818,0.2886588
SNRPE,0.62024957,7.2490554,0.24352513,0.88415545,1.7660186,0.40067673
SNRPF,0.42197362,6.026103,0.25724578,0.70523304,1.4213655,0.46184576
SNRPG,0.8455712,6.1697116,0.50917125,1.118822,1.9412459,0.7065206
SNRPN,0.62785816,0.23574547,0.26833835,0.19594781,0.9194439,0.36766833
SNTA1,0.012103959,0.05269151,0.0065075555,0.0015829866,0.050096527,0.010369523
SNTB1,0.0022028359,0.23577897,0.0059226593,0.04795054,0.073013835,0.008889526
SNTB2,0.0116757285,0.3694569,0.024843078,0.023732558,0.4747991,0.027022827
SNTG2,0.0003917188,9.81968e-05,0.0072757704,0.00020875577,0.012778237,0.00011249152
SNTN,0.00012734898,0.0046500233,0.008434006,0.00017684285,0.00020562434,6.227689e-05
SNU13,1.4743236,6.155096,0.6136842,0.88433903,2.2391968,0.78868437
SNUPN,0.022307962,0.28622913,0.00567107,0.04511491,0.17329626,0.012571864
SNURF,0.0046568145,0.00078923616,0.010979731,0.0003812996,0.0051838015,0.0026463412
SNW1,0.20764305,0.864408,0.10328456,0.21121718,0.5639448,0.18520938
SNX1,0.06832655,0.3686894,0.046735246,0.14762971,0.29445872,0.053642817
SNX10,0.07059629,0.11466071,0.036989544,1.1363361,0.11476863,0.05119068
SNX11,0.032739617,0.12604593,0.009130845,0.04513288,0.07768369,0.020530187
SNX12,0.03342216,0.41711608,0.0126754735,0.079304226,0.23470385,0.02804853
SNX13,0.040382817,0.31229383,0.020397307,0.072493814,0.14338927,0.025388036
SNX14,0.07618639,0.45163575,0.072755665,0.1300741,0.24421489,0.048455343
SNX15,0.00063427875,0.007776178,0.011703695,0.0006859342,0.005197926,0.00022969756
SNX16,0.02051233,0.11052416,0.0061826827,0.027770173,0.073435284,0.006065918
SNX17,0.26286957,0.88897127,0.12212392,0.4295391,0.84667605,0.17909178
SNX18,0.018227931,0.071194686,0.0064919568,0.14089899,0.20358884,0.017237604
SNX19,0.027603723,0.15000032,0.020722844,0.047619637,0.11104307,0.012565698
SNX2,0.28827393,0.58036757,0.03020217,0.5119715,0.4887341,0.09289462
SNX20,0.03675097,0.045259956,0.029280134,0.10053723,0.0010761637,0.07190963
SNX21,0.0020593898,0.14681982,0.005989192,0.011354541,0.26969844,0.00085911545
SNX22,0.02743327,0.012231859,0.011235481,0.0030336129,0.008391491,0.0004035451
SNX24,0.0052261534,0.07456084,0.017118579,0.11519434,0.104945876,0.0015292123
SNX25,0.029465374,0.12940124,0.005970328,0.0039431206,0.060173426,0.014770745
SNX27,0.03845104,0.31367236,0.017869687,0.15538748,0.24042708,0.030099371
SNX29,0.10731241,0.0676598,0.07484062,0.1141499,0.14125565,0.020870859
SNX3,1.1639824,4.591075,0.6201292,2.4526274,4.40127,0.53054464
SNX30,0.00848626,0.16343197,0.0059650852,0.049554735,0.041329168,0.0030883683
SNX31,0.00013638259,0.00023072731,0.008385343,0.00021272557,0.0067857993,5.9722723e-05
SNX32,0.00012160921,0.0015435566,0.0059349434,0.0003425447,0.001713161,6.561254e-05
SNX33,0.002321996,0.09513207,0.028297806,0.028464194,0.09664489,0.00086061994
SNX4,0.057071786,0.336863,0.029505143,0.11077701,0.19313814,0.031358633
SNX5,0.24172272,2.0417867,0.12614375,0.35659102,0.43222138,0.12555856
SNX6,0.14183618,0.9821239,0.04202158,0.54217744,0.8239956,0.20337032
SNX7,0.0049226396,0.77312243,0.011793508,0.023141932,0.3592124,0.00040518722
SNX8,0.07732338,0.28632343,0.014632468,0.33278856,0.115046725,0.01156806
SNX9,0.18185543,0.9382485,0.042857453,0.5277104,0.670209,0.29452097
SOAT1,0.049733534,0.10784834,0.013064224,0.32627887,0.17537707,0.04955843
SOAT2,0.00015863277,0.00078336976,0.02224829,0.0002146444,0.000438607,0.00012861428
SOBP,0.003571788,0.025655678,0.0066223633,0.003920096,0.11755295,0.00023871659
SOCS1,0.2171219,0.17685175,0.34824225,0.13156724,0.51863515,0.2841349
SOCS2,0.024719313,0.2444944,0.12302963,0.05173876,0.42727312,0.0332136
SOCS3,1.0988874,0.45940593,0.074004665,1.7116164,9.156147,0.3856277
SOCS4,0.042194974,0.1348013,0.029837789,0.036178395,0.092647634,0.027719008
SOCS5,0.01439292,0.10489077,0.02022105,0.025720201,0.18266426,0.0056144265
SOCS6,0.0051501766,0.32304603,0.06046363,0.052699976,0.102626204,0.0012435948
SOCS7,0.006815337,0.14062348,0.02142772,0.010233382,0.033794418,0.0057978323
SOD1,1.3604522,9.88097,0.76290566,1.392107,3.8219829,1.9783978
SOD2,0.6902798,4.3669634,0.1468724,25.247002,9.883148,0.41626573
SOD3,0.047467824,3.765483,0.026533652,0.022022126,6.64142,0.00810854
SOGA1,0.010522658,0.09160615,0.024385504,0.025106465,0.1135329,0.00037911994
SOGA3,0.00013668026,0.00014038158,0.008789464,0.00019677676,0.0013300594,6.3208805e-05
SOHLH2,0.00049617386,8.7803135e-05,0.011601573,0.00018728616,0.0010967805,4.5257737e-05
SON,1.051824,2.5086336,0.9683123,0.8576159,2.239654,0.9314736
SORBS1,0.004154079,0.19589053,0.0346069,0.0022285932,0.10510248,0.00035916182
SORBS2,0.031634834,0.22565372,0.0067817275,0.0021280139,0.42054498,0.00034461002
SORBS3,0.016691806,0.29875726,0.01299939,0.07784136,0.5939508,0.012334785
SORCS1,0.00015707286,0.0003535854,0.009437207,0.00017937772,0.03674713,5.9102607e-05
SORCS2,0.00015711028,0.00014723963,0.0073096477,0.0015401436,0.046839863,6.102281e-05
SORCS3,0.00013714556,8.6527005e-05,0.007787599,0.00016634088,0.0017229838,7.062267e-05
SORD,0.011977544,1.1077168,0.014844261,0.052743934,0.07694061,0.00807682
SORL1,0.0354291,0.7392124,0.025177345,0.20672649,0.015063106,0.120255895
SORT1,0.012496245,0.36656275,0.017467553,0.11808369,0.12074513,0.00042445844
SOS1,0.042660087,0.21226233,0.012441702,0.040967908,0.19897136,0.024227917
SOS2,0.03759242,0.13276298,0.02929973,0.053961962,0.11387161,0.025252359
SOST,0.00023339395,0.00017631325,0.40593806,0.00025891146,0.0023242533,0.00096309505
SOSTDC1,0.0012011373,0.09157297,0.008665997,0.0005984049,0.08092925,0.00011140963
SOWAHA,0.00061001925,0.0818568,0.005784015,0.0002578543,0.0020256646,9.6453536e-05
SOWAHB,0.0001222954,0.008408348,0.005895898,0.00018025003,0.0002962618,6.422592e-05
SOWAHC,0.003966237,1.0164421,0.006273759,0.03489011,0.120165765,0.0012514836
SOWAHD,0.0050074183,0.018180905,0.0072948295,0.012936059,0.0010798156,0.0008068819
SOX1,0.00013249564,0.002903314,0.006731509,0.00016494772,0.00020532282,4.8178183e-05
SOX10,0.000301008,7.551432e-05,0.011414328,0.00018601504,0.033571146,5.541673e-05
SOX11,0.00021208731,0.00017065684,0.009603018,0.00022050523,0.08175743,4.651358e-05
SOX12,0.004494537,0.120018706,0.007449994,0.0050847693,0.054643005,0.00039305512
SOX13,0.0011656024,0.09868738,0.041955028,0.0011449226,0.09225257,0.0002551089
SOX14,0.00018396195,0.0144048855,0.0068080304,0.00018391978,0.00025532042,7.0636655e-05
SOX15,0.00024201736,0.0043313787,0.007768439,0.0016961398,0.030307723,0.00010183899
SOX17,0.0022874682,0.0003777397,0.0072205355,0.00049741165,0.51272446,0.0002108192
SOX18,0.00088225934,0.00084830855,0.0072915857,0.00041210587,0.3483367,0.00010434166
SOX2,0.0055642594,0.036431592,0.011997942,0.00024374263,0.031531572,7.296935e-05
SOX21,0.00016585123,8.209432e-05,0.102466665,0.00020637314,0.00036788094,5.9809074e-05
SOX21-AS1,0.00014725802,0.0001092778,0.12316176,0.0001971931,0.00033553605,6.675338e-05
SOX30,0.00054785033,0.0023569895,0.0073871235,0.00017286387,0.00029610077,6.458367e-05
SOX4,0.1650806,5.637214,0.21570368,0.47275087,2.3798835,0.21987678
SOX5,0.008993671,0.00092674285,0.005863658,0.0004980656,0.045461778,0.00012787776
SOX6,0.004990881,0.04592234,0.007182017,0.002625768,0.13094306,0.000120715886
SOX7,0.0014592726,0.008108997,0.008263781,0.0010607745,0.3176148,0.00018281573
SOX8,0.0012825788,0.052271664,0.007399521,0.0002635497,0.017934563,0.0003124882
SOX9,0.011853869,2.9768097,0.006756668,0.018047282,0.049882,0.005264099
SP1,0.017405078,0.34137455,0.019735439,0.05321857,0.139796,0.009567753
SP100,0.3702834,0.5726118,0.10980097,0.29737952,0.756997,0.2776747
SP110,0.0958447,0.07124505,0.018912436,0.10232813,0.13806397,0.0685767
SP140,0.20817639,0.0029535831,0.010235284,0.061868165,0.0054462515,0.13712843
SP140L,0.13823834,0.18926995,0.03703003,0.057758167,0.11929502,0.088148184
SP2,0.042483926,0.14741999,0.029953374,0.028387418,0.09640563,0.027632028
SP2-AS1,0.0013049361,0.012831723,0.0119783655,0.0028206923,0.0084883245,7.942555e-05
SP3,0.12343762,0.4631415,0.022641215,0.15610602,0.25641474,0.100038305
SP4,0.021232069,0.03825935,0.056929484,0.0067612934,0.04440732,0.020627946
SP5,0.0003764014,0.0892558,0.0058970917,0.0007054467,0.0071001546,6.530439e-05
SP6,0.0003419895,0.09496121,0.0068913563,0.0016528362,0.03443897,0.0005904926
SP8,0.00012934938,0.006426271,0.010667957,0.00061939936,0.0002684276,5.5521406e-05
SPA17,0.0018110753,0.17293693,0.022662552,0.0119097885,0.060285848,0.0020630818
SPACA3,0.008375489,0.032106046,0.02090532,0.00036655652,0.00074497954,7.7410004e-05
SPACA4,0.00012731037,0.0012940181,0.0068669105,0.00016801598,0.00020036801,5.3620628e-05
SPACA6P-AS,0.000120863595,0.00011502226,0.009289695,0.0010833335,0.005568768,5.0691844e-05
SPAG1,0.044899657,0.443279,0.0065893615,0.005357217,0.02623262,0.016378362
SPAG16,0.022214187,0.41265708,0.018839255,0.017071579,0.22386758,0.014149313
SPAG17,0.0017453294,0.00031669368,0.009510883,0.0001848742,0.002254413,4.9695336e-05
SPAG4,0.62181,0.12750302,0.013907429,0.021716362,0.03994432,0.019536119
SPAG5,0.004513425,0.088831596,0.010413692,0.026870634,0.017794074,0.0019000458
SPAG6,0.0005489249,7.629857e-05,0.013460597,0.0002906902,0.0010550565,0.0003758544
SPAG7,0.26075548,0.8438971,0.17040224,0.34695718,0.6916837,0.14814551
SPAG8,0.0029406238,0.0005542663,0.019587278,0.0007956378,0.0073878774,0.0005471507
SPAG9,0.15055424,0.90916055,0.12793675,0.5161731,0.71318054,0.09233444
SPARC,0.10888463,0.14386222,0.035584185,0.24871345,28.394276,0.026662484
SPARCL1,0.033949386,0.013214504,0.013818926,0.0126907015,8.695186,0.0037736415
SPAST,0.013956643,0.15784933,0.0057619414,0.03592834,0.06022817,0.012715741
SPATA12,0.0002187938,0.033245005,0.00571602,0.004241261,0.0007744796,6.028475e-05
SPATA13,0.0069631105,0.45490786,0.087124914,0.10786127,0.14408724,0.06530645
SPATA17,0.00037842206,0.021502204,0.005777733,0.00018788058,0.003626078,6.63418e-05
SPATA18,0.00028795534,0.025165824,0.0059750956,0.0005307761,0.03755913,6.3328254e-05
SPATA2,0.03886861,0.45093203,0.019140733,0.020918945,0.08801557,0.025049927
SPATA20,0.05800919,0.2860452,0.030966664,0.08107879,0.20725235,0.019560242
SPATA21,0.0003680603,0.00029382601,0.005427866,0.00046042982,0.0020428265,0.00016235317
SPATA24,0.017120745,0.054981414,0.005922187,0.0064083994,0.025914423,0.005715918
SPATA25,0.00012909564,0.00060809706,0.00813403,0.0002138828,0.00028426666,6.0132585e-05
SPATA2L,0.09273665,0.31284642,0.04056263,0.05666917,0.12035724,0.058956597
SPATA3-AS1,0.00016012858,0.0032067087,0.0059080203,0.00020939363,0.0002541056,0.00010457287
SPATA33,0.033038072,0.32068038,0.010106591,0.020985126,0.115842074,0.02991101
SPATA41,0.00018556,0.004740735,0.0064294506,0.0036978747,0.0042670458,8.8697794e-05
SPATA42,0.00014610628,0.00016928988,0.01750751,0.00019279361,0.0003100502,5.3576332e-05
SPATA45,0.00023320407,0.0002213825,0.0074717645,0.00067502464,0.00039675608,8.950688e-05
SPATA5,0.009144317,0.07113156,0.010691873,0.007846445,0.03595099,0.0085017355
SPATA5L1,0.012349256,0.13029274,0.0057397415,0.04581884,0.036686286,0.010915903
SPATA6,0.0022115298,0.05264901,0.011774478,0.016213698,0.10854298,0.00023212636
SPATA6L,0.0021011783,0.042356636,0.006271958,0.0002678495,0.012234209,0.0007437754
SPATA7,0.00090537773,0.101034835,0.005701733,0.009521794,0.08274811,0.0010614285
SPATA9,0.00030630684,0.00096099527,0.0063350475,0.0007955438,0.005173465,6.168156e-05
SPATC1,0.0008914887,9.839691e-05,0.006893417,0.0021588516,0.00018587733,8.576628e-05
SPATC1L,0.086008534,0.3131346,0.036548845,0.040446363,0.28175774,0.011490988
SPATS1,0.00020188585,7.559229e-05,0.23210216,0.00026974003,0.00033162275,6.857636e-05
SPATS2,0.42681232,0.47734943,0.018255875,0.06726278,0.41306213,0.020094467
SPATS2L,0.06453171,1.9464784,0.12306476,0.31923315,1.3245567,0.09910112
SPC24,0.0022972801,0.09279069,0.0068936185,0.010188136,0.019311154,0.00094054727
SPC25,0.0031100952,0.1872051,0.011809897,0.009885866,0.025790194,0.0013910957
SPCS1,4.5903373,5.449509,0.6423196,1.2867844,2.3176825,0.77016664
SPCS2,4.311978,3.6249723,0.56438404,1.1954612,2.0981333,0.5960411
SPCS3,2.2266486,1.4406003,0.20429088,0.9999732,0.7112085,0.27114332
SPDEF,0.0017705067,0.22903933,0.0141743645,0.003076251,0.0040872754,0.00010954557
SPDL1,0.0034250824,0.10616968,0.0064782077,0.011577936,0.051748168,0.0025930924
SPDYA,0.0003464407,0.005376298,0.007133241,0.018472144,0.013787671,0.0030849474
SPDYC,0.00019673523,0.004422901,0.005995859,0.00015897465,0.00028559042,7.706894e-05
SPDYE16,0.00015338953,0.0012183402,0.006587146,0.001001114,0.00073290564,6.129203e-05
SPECC1,0.01035488,0.18332689,0.15621689,0.059311878,0.17976283,0.0037630661
SPECC1L,0.009488092,0.0834052,0.00578237,0.018355174,0.07992787,0.0043195724
SPEF1,0.00036758522,0.0064451555,0.006475949,0.00022048356,0.0017483645,7.3389805e-05
SPEF2,0.0004539991,0.03658197,0.0068825902,0.0027271993,0.024279382,0.0076652607
SPEG,0.0015376607,0.020234229,0.0069776014,0.0015801477,0.051242784,0.00040352682
SPEN,0.09488226,0.5469758,0.06027878,0.13023259,0.25749862,0.060336895
SPERT,0.00090316794,0.0027397496,0.006699899,0.00016658985,0.000176763,5.898944e-05
SPESP1,0.00020288992,0.00037029057,0.006319346,0.0034195,0.02694794,0.00012367617
SPG11,0.049099736,0.19950818,0.030178836,0.074203365,0.12519501,0.03720336
SPG21,0.2694023,1.7495286,0.06731967,0.9026283,0.87841177,0.16415855
SPG7,0.09670193,0.50755954,0.029123643,0.09769097,0.31957826,0.10486043
SPHK1,0.014867744,0.08718997,0.043202996,0.60104185,0.8798492,0.00877938
SPHK2,0.03077586,0.20333044,0.0065743076,0.027351195,0.07068927,0.031075612
SPI1,0.13403831,0.010914487,0.1104738,2.0320406,0.012656658,0.0010087097
SPIB,0.22564325,0.09928298,0.015935728,0.1083039,0.014056683,0.00049541786
SPICE1,0.018225366,0.13556996,0.005578247,0.0073989662,0.039108217,0.0053409524
SPIDR,0.025251307,0.219609,0.006064841,0.038741436,0.11871147,0.01192652
SPIN1,0.014699607,0.34743917,0.0375885,0.08738108,0.2879292,0.019580519
SPIN2A,0.00044103223,0.002841189,0.0064388956,0.00021073547,0.014132492,0.0001588807
SPIN2B,0.034077935,0.20894642,0.010169325,0.00781778,0.0915024,0.010066422
SPIN3,0.0025439993,0.021802973,0.0057725552,0.00064410566,0.012659086,0.00019576728
SPIN4,0.0047879675,0.09426803,0.011002838,0.0036847775,0.020952899,0.0014390867
SPINK1,0.10763822,10.398594,0.0068533653,0.13031921,0.12117612,0.0450512
SPINK13,0.00035574913,0.0006127321,0.011837818,0.00030597404,0.0015494573,7.16977e-05
SPINK2,1.0511097,0.016375137,0.007011251,0.0006084036,0.0144452965,0.042316906
SPINK4,0.13047881,9.472952,0.009597474,0.20178603,0.36225232,0.0361051
SPINK5,0.0025592358,0.09541429,0.008351608,0.00030911338,0.013473699,0.0001443454
SPINK6,0.00019454655,0.004305845,0.27959043,0.005393062,0.017749997,9.354016e-05
SPINK7,0.00014748532,0.00707522,0.041731447,0.00043122828,0.00023713344,5.4033153e-05
SPINT1,0.039249994,2.552988,0.009705025,0.15530129,0.06427928,0.010238807
SPINT2,0.58793366,12.943642,0.47459707,1.1709714,0.19107221,0.096717276
SPIRE1,0.0013107278,0.060852394,0.011539528,0.031226385,0.066861406,0.0002645098
SPIRE2,0.00845933,0.455008,0.0062823226,0.006511489,0.019281963,0.0015164762
SPN,0.06676986,0.0032906986,0.06542892,0.16363691,0.008478947,0.23257712
SPNS1,0.068247594,0.59023774,0.13176022,0.31540766,0.4455599,0.044053704
SPNS2,0.0023262168,0.3939651,0.006441203,0.0037739903,0.16792698,0.0004176998
SPNS3,0.0017544421,0.11361267,0.0060076304,0.021228185,0.0062619555,0.04581787
SPOCD1,0.0002749798,0.02159455,0.0074825473,0.012670365,0.055182062,6.721222e-05
SPOCK1,0.00041979362,0.0013000447,0.006874366,0.0014119116,0.24460058,9.3154944e-05
SPOCK2,0.13151382,0.038231622,0.009817576,0.0380312,0.069014125,1.0652428
SPON1,0.029778868,0.1925581,0.006885812,0.0009870891,0.38430253,0.022766002
SPON2,0.051844362,0.48829964,0.009567367,0.055830587,4.814064,0.077265926
SPOP,0.23801982,0.49445885,0.060959253,0.113240816,0.50652957,0.08988131
SPOPL,0.028969623,0.2169349,0.009621373,0.0656589,0.07770526,0.013408092
SPP1,0.15269576,0.20267983,0.008518005,28.961767,0.7654811,0.0352334
SPPL2A,0.16194311,0.53400135,0.077651985,0.6070039,0.6003081,0.17295884
SPPL2B,0.06955923,0.40702295,0.014329968,0.03636722,0.15297012,0.016520675
SPPL3,0.06437901,0.5090745,0.009377283,0.11124324,0.28520003,0.03971403
SPR,0.021896603,0.922921,0.005789177,0.08173264,0.18854526,0.0015603612
SPRED1,0.0017959928,0.17200355,0.01710133,0.28935444,0.25295714,0.00042101
SPRED2,0.0051603974,0.26992577,0.008917485,0.10493521,0.17233028,0.007623956
SPRED3,0.00035132578,0.006699955,0.0064431615,0.00048754067,0.019092057,0.0001647234
SPRN,0.0002194853,7.487581e-05,0.007135369,0.00017886149,0.002584561,5.5090783e-05
SPRR1A,0.00014367377,0.0018377864,0.10340577,0.00020175285,0.00024767837,5.70622e-05
SPRR1B,0.0003517779,0.11407988,0.11094834,0.00048238237,0.0008237147,7.5088894e-05
SPRR2A,0.000498881,0.09915286,0.13743299,0.0005543853,0.0007265118,0.00017816006
SPRR2D,0.00025171592,0.12610516,0.037802953,0.00084046036,0.0010037351,0.00013350495
SPRR2E,0.00014116346,0.007967227,0.22797504,0.00023870231,0.0002567777,5.6179884e-05
SPRR3,0.0015976335,0.32890573,0.07366956,0.002068111,0.0033976291,0.00013186657
SPRTN,0.06094947,0.1646948,0.013496555,0.03870208,0.12038737,0.08642349
SPRY1,0.020838322,0.18764831,0.014567641,0.011990915,1.2621856,0.17175137
SPRY2,0.008859672,0.5366227,0.050632507,0.06310804,0.22826122,0.007737063
